country,level_education,year,ratio_employment_to_population
MDA,ADVANCED,2023,72.302
MDA,TOTAL,2022,72.337
MDA,LESS_THAN_BASIC,2022,16.24
MDA,BASIC,2022,69.604
MDA,INTERMEDATE,2022,74.032
MDA,ADVANCED,2022,73.348
MDA,TOTAL,2021,71.627
MDA,LESS_THAN_BASIC,2021,18.88
MDA,BASIC,2021,70.572
MDA,INTERMEDATE,2021,73.185
MDA,ADVANCED,2021,70.363
MDA,TOTAL,2020,68.72
MDA,LESS_THAN_BASIC,2020,27.997
MDA,BASIC,2020,68.696
MDA,INTERMEDATE,2020,68.17
MDA,ADVANCED,2020,71.137
MDA,TOTAL,2019,69.285
MDA,LESS_THAN_BASIC,2019,34.201
MDA,BASIC,2019,69.054
MDA,INTERMEDATE,2019,68.736
MDA,ADVANCED,2019,72.096
MDA,TOTAL,2018,67.085
MDA,LESS_THAN_BASIC,2018,31.589
MDA,BASIC,2018,67.303
MDA,INTERMEDATE,2018,66.888
MDA,ADVANCED,2018,68.407
MDA,TOTAL,2017,67.719
MDA,LESS_THAN_BASIC,2017,45.819
MDA,BASIC,2017,67.872
MDA,INTERMEDATE,2017,68.099
MDA,ADVANCED,2017,67.085
MDA,TOTAL,2016,69.34
MDA,LESS_THAN_BASIC,2016,49.29
MDA,BASIC,2016,70.046
MDA,INTERMEDATE,2016,68.796
MDA,ADVANCED,2016,70.284
MDA,TOTAL,2015,69.48
MDA,LESS_THAN_BASIC,2015,47.046
MDA,BASIC,2015,69.959
MDA,INTERMEDATE,2015,69.305
MDA,ADVANCED,2015,69.997
MDA,TOTAL,2014,69.397
MDA,LESS_THAN_BASIC,2014,47.307
MDA,BASIC,2014,70.098
MDA,INTERMEDATE,2014,69.146
MDA,ADVANCED,2014,69.925
MDA,TOTAL,2013,65.581
MDA,LESS_THAN_BASIC,2013,48.458
MDA,BASIC,2013,67.493
MDA,INTERMEDATE,2013,64.023
MDA,ADVANCED,2013,67.557
MDA,TOTAL,2012,64.907
MDA,LESS_THAN_BASIC,2012,49.878
MDA,BASIC,2012,64.858
MDA,INTERMEDATE,2012,64.024
MDA,ADVANCED,2012,68.296
MDA,TOTAL,2011,63.821
MDA,LESS_THAN_BASIC,2011,45.846
MDA,BASIC,2011,62.43
MDA,INTERMEDATE,2011,63.958
MDA,ADVANCED,2011,67.251
MDA,TOTAL,2010,62.301
MDA,LESS_THAN_BASIC,2010,38.404
MDA,BASIC,2010,60.49
MDA,INTERMEDATE,2010,62.492
MDA,ADVANCED,2010,67.055
MDA,TOTAL,2009,59.103
MDA,LESS_THAN_BASIC,2009,38.879
MDA,BASIC,2009,54.973
MDA,INTERMEDATE,2009,59.969
MDA,ADVANCED,2009,65.963
MDA,TOTAL,2008,58.785
MDA,LESS_THAN_BASIC,2008,37.989
MDA,BASIC,2008,53.236
MDA,INTERMEDATE,2008,59.873
MDA,ADVANCED,2008,68.942
MDA,TOTAL,2007,58.17
MDA,LESS_THAN_BASIC,2007,43.882
MDA,BASIC,2007,51.699
MDA,INTERMEDATE,2007,59.465
MDA,ADVANCED,2007,70.644
MDA,TOTAL,2006,56.0
MDA,LESS_THAN_BASIC,2006,36.167
MDA,BASIC,2006,49.355
MDA,INTERMEDATE,2006,57.864
MDA,ADVANCED,2006,67.554
MDA,TOTAL,2005,52.51
MDA,LESS_THAN_BASIC,2005,26.022
MDA,BASIC,2005,42.368
MDA,INTERMEDATE,2005,56.055
MDA,ADVANCED,2005,70.718
MDA,TOTAL,2004,51.947
MDA,LESS_THAN_BASIC,2004,23.326
MDA,BASIC,2004,39.553
MDA,INTERMEDATE,2004,57.144
MDA,ADVANCED,2004,70.168
MDA,TOTAL,2003,53.237
MDA,LESS_THAN_BASIC,2003,22.255
MDA,BASIC,2003,41.95
MDA,INTERMEDATE,2003,58.904
MDA,ADVANCED,2003,70.084
MDA,TOTAL,2002,51.707
MDA,LESS_THAN_BASIC,2002,12.315
MDA,BASIC,2002,37.707
MDA,INTERMEDATE,2002,59.692
MDA,ADVANCED,2002,69.945
MDA,TOTAL,2001,51.429
MDA,LESS_THAN_BASIC,2001,12.601
MDA,BASIC,2001,36.977
MDA,INTERMEDATE,2001,59.96
MDA,ADVANCED,2001,70.636
MDA,TOTAL,2000,52.233
MDA,LESS_THAN_BASIC,2000,13.672
MDA,BASIC,2000,38.701
MDA,INTERMEDATE,2000,60.147
MDA,ADVANCED,2000,69.404
MDG,TOTAL,2015,82.081
MDG,LESS_THAN_BASIC,2015,89.916
MDG,BASIC,2015,86.099
MDG,INTERMEDATE,2015,64.668
MDG,ADVANCED,2015,55.32
MDG,TOTAL,2012,90.739
MDG,LESS_THAN_BASIC,2012,91.243
MDG,BASIC,2012,93.835
MDG,INTERMEDATE,2012,78.806
MDG,ADVANCED,2012,72.603
MDG,TOTAL,2001,74.372
MDG,LESS_THAN_BASIC,2001,81.179
MDG,BASIC,2001,71.017
MDG,INTERMEDATE,2001,56.301
MDG,ADVANCED,2001,51.326
MDV,TOTAL,2019,48.615
MDV,LESS_THAN_BASIC,2019,34.684
MDV,BASIC,2019,40.247
MDV,INTERMEDATE,2019,62.562
MDV,ADVANCED,2019,86.567
MDV,NOT_STATED,2019,-1.0
MDV,TOTAL,2016,39.931
MDV,LESS_THAN_BASIC,2016,29.22
MDV,BASIC,2016,35.927
MDV,INTERMEDATE,2016,61.191
MDV,ADVANCED,2016,70.927
MDV,NOT_STATED,2016,37.35
MDV,TOTAL,2014,45.414
MDV,LESS_THAN_BASIC,2014,36.553
MDV,BASIC,2014,47.613
MDV,INTERMEDATE,2014,67.847
MDV,ADVANCED,2014,83.992
MDV,NOT_STATED,2014,38.529
MDV,TOTAL,2009,32.937
MDV,LESS_THAN_BASIC,2009,28.476
MDV,BASIC,2009,28.468
MDV,INTERMEDATE,2009,35.761
MDV,ADVANCED,2009,27.527
MDV,NOT_STATED,2009,41.043
MEX,TOTAL,2023,44.951
MEX,LESS_THAN_BASIC,2023,26.648
MEX,BASIC,2023,39.563
MEX,INTERMEDATE,2023,49.069
MEX,ADVANCED,2023,69.483
MEX,NOT_STATED,2023,41.722
MEX,TOTAL,2022,43.536
MEX,LESS_THAN_BASIC,2022,26.2
MEX,BASIC,2022,38.232
MEX,INTERMEDATE,2022,47.265
MEX,ADVANCED,2022,68.209
MEX,NOT_STATED,2022,38.82
MEX,TOTAL,2021,41.875
MEX,LESS_THAN_BASIC,2021,23.919
MEX,BASIC,2021,37.068
MEX,INTERMEDATE,2021,46.208
MEX,ADVANCED,2021,66.141
MEX,NOT_STATED,2021,38.106
MEX,TOTAL,2020,39.285
MEX,LESS_THAN_BASIC,2020,24.65
MEX,BASIC,2020,34.415
MEX,INTERMEDATE,2020,43.091
MEX,ADVANCED,2020,64.055
MEX,NOT_STATED,2020,26.005
MEX,TOTAL,2019,43.194
MEX,LESS_THAN_BASIC,2019,27.517
MEX,BASIC,2019,38.928
MEX,INTERMEDATE,2019,47.984
MEX,ADVANCED,2019,67.543
MEX,NOT_STATED,2019,42.696
MEX,TOTAL,2018,42.063
MEX,LESS_THAN_BASIC,2018,26.617
MEX,BASIC,2018,37.497
MEX,INTERMEDATE,2018,47.362
MEX,ADVANCED,2018,67.308
MEX,NOT_STATED,2018,41.95
MEX,TOTAL,2017,41.507
MEX,LESS_THAN_BASIC,2017,26.374
MEX,BASIC,2017,37.487
MEX,INTERMEDATE,2017,46.572
MEX,ADVANCED,2017,67.542
MEX,NOT_STATED,2017,42.814
MEX,TOTAL,2016,41.787
MEX,LESS_THAN_BASIC,2016,27.699
MEX,BASIC,2016,37.919
MEX,INTERMEDATE,2016,47.112
MEX,ADVANCED,2016,68.096
MEX,NOT_STATED,2016,37.51
MEX,TOTAL,2015,41.493
MEX,LESS_THAN_BASIC,2015,27.764
MEX,BASIC,2015,37.734
MEX,INTERMEDATE,2015,47.202
MEX,ADVANCED,2015,67.781
MEX,NOT_STATED,2015,44.662
MEX,TOTAL,2014,41.03
MEX,LESS_THAN_BASIC,2014,27.57
MEX,BASIC,2014,37.103
MEX,INTERMEDATE,2014,47.043
MEX,ADVANCED,2014,68.214
MEX,NOT_STATED,2014,47.292
MEX,TOTAL,2013,41.763
MEX,LESS_THAN_BASIC,2013,27.838
MEX,BASIC,2013,38.046
MEX,INTERMEDATE,2013,47.662
MEX,ADVANCED,2013,69.268
MEX,NOT_STATED,2013,48.648
MEX,TOTAL,2012,41.763
MEX,LESS_THAN_BASIC,2012,29.131
MEX,BASIC,2012,37.982
MEX,INTERMEDATE,2012,48.006
MEX,ADVANCED,2012,69.424
MEX,NOT_STATED,2012,41.232
MEX,TOTAL,2011,40.702
MEX,LESS_THAN_BASIC,2011,28.572
MEX,BASIC,2011,36.874
MEX,INTERMEDATE,2011,47.155
MEX,ADVANCED,2011,69.698
MEX,NOT_STATED,2011,38.675
MEX,TOTAL,2010,40.311
MEX,LESS_THAN_BASIC,2010,29.097
MEX,BASIC,2010,36.36
MEX,INTERMEDATE,2010,47.226
MEX,ADVANCED,2010,69.634
MEX,NOT_STATED,2010,40.49
MEX,TOTAL,2009,40.473
MEX,LESS_THAN_BASIC,2009,29.281
MEX,BASIC,2009,36.534
MEX,INTERMEDATE,2009,48.028
MEX,ADVANCED,2009,71.125
MEX,NOT_STATED,2009,41.666
MEX,TOTAL,2008,40.564
MEX,LESS_THAN_BASIC,2008,28.833
MEX,BASIC,2008,37.287
MEX,INTERMEDATE,2008,48.676
MEX,ADVANCED,2008,71.88
MEX,NOT_STATED,2008,44.385
MEX,TOTAL,2007,40.743
MEX,LESS_THAN_BASIC,2007,29.39
MEX,BASIC,2007,37.398
MEX,INTERMEDATE,2007,49.258
MEX,ADVANCED,2007,71.874
MEX,NOT_STATED,2007,51.072
MEX,TOTAL,2006,40.468
MEX,LESS_THAN_BASIC,2006,29.11
MEX,BASIC,2006,37.295
MEX,INTERMEDATE,2006,48.972
MEX,ADVANCED,2006,72.591
MEX,NOT_STATED,2006,40.347
MEX,TOTAL,2005,39.309
MEX,LESS_THAN_BASIC,2005,29.042
MEX,BASIC,2005,36.271
MEX,INTERMEDATE,2005,47.558
MEX,ADVANCED,2005,71.536
MEX,NOT_STATED,2005,35.656
MEX,TOTAL,2004,37.83
MEX,LESS_THAN_BASIC,2004,29.266
MEX,BASIC,2004,37.087
MEX,INTERMEDATE,2004,39.701
MEX,ADVANCED,2004,67.466
MEX,NOT_STATED,2004,29.665
MEX,TOTAL,2003,37.042
MEX,LESS_THAN_BASIC,2003,28.668
MEX,BASIC,2003,36.433
MEX,INTERMEDATE,2003,38.92
MEX,ADVANCED,2003,68.039
MEX,NOT_STATED,2003,60.127
MEX,TOTAL,2002,36.68
MEX,LESS_THAN_BASIC,2002,28.766
MEX,BASIC,2002,36.287
MEX,INTERMEDATE,2002,38.333
MEX,ADVANCED,2002,67.153
MEX,NOT_STATED,2002,45.088
MHL,TOTAL,2021,33.059
MHL,LESS_THAN_BASIC,2021,18.309
MHL,BASIC,2021,22.717
MHL,INTERMEDATE,2021,40.192
MHL,ADVANCED,2021,81.3
MHL,NOT_STATED,2021,50.0
MHL,TOTAL,2019,26.707
MHL,LESS_THAN_BASIC,2019,27.003
MHL,BASIC,2019,15.938
MHL,INTERMEDATE,2019,24.272
MHL,ADVANCED,2019,67.211
MHL,NOT_STATED,2019,-1.0
MKD,TOTAL,2023,37.611
MKD,LESS_THAN_BASIC,2023,14.864
MKD,BASIC,2023,15.927
MKD,INTERMEDATE,2023,43.091
MKD,ADVANCED,2023,60.984
MKD,NOT_STATED,2023,10.799
MKD,TOTAL,2022,37.028
MKD,LESS_THAN_BASIC,2022,9.353
MKD,BASIC,2022,12.914
MKD,INTERMEDATE,2022,45.103
MKD,ADVANCED,2022,73.757
MKD,TOTAL,2021,36.755
MKD,LESS_THAN_BASIC,2021,8.316
MKD,BASIC,2021,13.358
MKD,INTERMEDATE,2021,45.546
MKD,ADVANCED,2021,71.647
MKD,TOTAL,2020,36.82
MKD,LESS_THAN_BASIC,2020,10.299
MKD,BASIC,2020,14.197
MKD,INTERMEDATE,2020,46.402
MKD,ADVANCED,2020,69.091
MKD,TOTAL,2019,36.495
MKD,LESS_THAN_BASIC,2019,10.256
MKD,BASIC,2019,15.005
MKD,INTERMEDATE,2019,47.042
MKD,ADVANCED,2019,69.386
MKD,TOTAL,2018,34.254
MKD,LESS_THAN_BASIC,2018,9.214
MKD,BASIC,2018,15.374
MKD,INTERMEDATE,2018,43.666
MKD,ADVANCED,2018,66.074
MKD,TOTAL,2017,33.319
MKD,LESS_THAN_BASIC,2017,9.168
MKD,BASIC,2017,14.689
MKD,INTERMEDATE,2017,42.287
MKD,ADVANCED,2017,64.761
MKD,TOTAL,2016,32.602
MKD,LESS_THAN_BASIC,2016,8.422
MKD,BASIC,2016,13.79
MKD,INTERMEDATE,2016,42.963
MKD,ADVANCED,2016,64.019
MKD,TOTAL,2015,32.451
MKD,LESS_THAN_BASIC,2015,9.353
MKD,BASIC,2015,16.802
MKD,INTERMEDATE,2015,41.717
MKD,ADVANCED,2015,62.319
MKD,TOTAL,2014,31.41
MKD,LESS_THAN_BASIC,2014,9.4
MKD,BASIC,2014,16.419
MKD,INTERMEDATE,2014,41.346
MKD,ADVANCED,2014,59.847
MKD,TOTAL,2013,31.591
MKD,LESS_THAN_BASIC,2013,11.588
MKD,BASIC,2013,15.624
MKD,INTERMEDATE,2013,43.057
MKD,ADVANCED,2013,59.949
MKD,TOTAL,2012,29.955
MKD,LESS_THAN_BASIC,2012,10.803
MKD,BASIC,2012,14.635
MKD,INTERMEDATE,2012,40.841
MKD,ADVANCED,2012,60.011
MKD,TOTAL,2011,30.001
MKD,LESS_THAN_BASIC,2011,10.515
MKD,BASIC,2011,15.471
MKD,INTERMEDATE,2011,40.853
MKD,ADVANCED,2011,62.16
MKD,TOTAL,2010,27.34
MKD,LESS_THAN_BASIC,2010,9.257
MKD,BASIC,2010,14.057
MKD,INTERMEDATE,2010,38.729
MKD,ADVANCED,2010,59.253
MKD,TOTAL,2009,28.582
MKD,LESS_THAN_BASIC,2009,9.48
MKD,BASIC,2009,14.74
MKD,INTERMEDATE,2009,41.128
MKD,ADVANCED,2009,61.989
MKD,TOTAL,2008,27.917
MKD,LESS_THAN_BASIC,2008,9.161
MKD,BASIC,2008,15.716
MKD,INTERMEDATE,2008,41.255
MKD,ADVANCED,2008,62.064
MKD,TOTAL,2007,27.465
MKD,LESS_THAN_BASIC,2007,8.8
MKD,BASIC,2007,14.466
MKD,INTERMEDATE,2007,40.043
MKD,ADVANCED,2007,63.608
MKD,TOTAL,2006,26.042
MKD,LESS_THAN_BASIC,2006,9.458
MKD,BASIC,2006,14.055
MKD,INTERMEDATE,2006,38.634
MKD,ADVANCED,2006,63.8
MKD,TOTAL,2005,26.479
MKD,LESS_THAN_BASIC,2005,9.885
MKD,BASIC,2005,14.14
MKD,INTERMEDATE,2005,37.213
MKD,ADVANCED,2005,65.55
MLI,TOTAL,2022,40.507
MLI,LESS_THAN_BASIC,2022,41.056
MLI,BASIC,2022,38.004
MLI,INTERMEDATE,2022,39.974
MLI,ADVANCED,2022,47.123
MLI,TOTAL,2020,49.714
MLI,LESS_THAN_BASIC,2020,52.256
MLI,BASIC,2020,32.753
MLI,INTERMEDATE,2020,49.782
MLI,ADVANCED,2020,38.3
MLI,TOTAL,2019,37.25
MLI,LESS_THAN_BASIC,2019,37.958
MLI,BASIC,2019,32.422
MLI,INTERMEDATE,2019,45.453
MLI,ADVANCED,2019,45.98
MLI,TOTAL,2018,50.795
MLI,LESS_THAN_BASIC,2018,55.398
MLI,BASIC,2018,35.148
MLI,INTERMEDATE,2018,42.113
MLI,ADVANCED,2018,46.212
MLI,TOTAL,2017,53.684
MLI,LESS_THAN_BASIC,2017,58.474
MLI,BASIC,2017,35.184
MLI,INTERMEDATE,2017,47.17
MLI,ADVANCED,2017,47.864
MLI,TOTAL,2016,49.298
MLI,LESS_THAN_BASIC,2016,53.244
MLI,BASIC,2016,32.271
MLI,INTERMEDATE,2016,43.763
MLI,ADVANCED,2016,46.477
MLI,TOTAL,2015,56.364
MLI,LESS_THAN_BASIC,2015,61.398
MLI,BASIC,2015,37.691
MLI,INTERMEDATE,2015,41.39
MLI,ADVANCED,2015,48.502
MLI,TOTAL,2014,56.894
MLI,LESS_THAN_BASIC,2014,60.416
MLI,BASIC,2014,32.994
MLI,INTERMEDATE,2014,43.364
MLI,ADVANCED,2014,42.075
MLI,NOT_STATED,2014,-1.0
MLI,TOTAL,2013,65.33
MLI,LESS_THAN_BASIC,2013,70.151
MLI,BASIC,2013,58.782
MLI,INTERMEDATE,2013,30.076
MLI,ADVANCED,2013,59.742
MLI,NOT_STATED,2013,52.145
MLT,TOTAL,2023,55.516
MLT,BASIC,2023,25.256
MLT,INTERMEDATE,2023,68.855
MLT,ADVANCED,2023,85.945
MLT,TOTAL,2022,55.122
MLT,LESS_THAN_BASIC,2022,-1.0
MLT,BASIC,2022,26.909
MLT,INTERMEDATE,2022,69.417
MLT,ADVANCED,2022,85.795
MLT,TOTAL,2021,52.342
MLT,BASIC,2021,27.55
MLT,INTERMEDATE,2021,66.369
MLT,ADVANCED,2021,82.288
MLT,TOTAL,2020,50.504
MLT,LESS_THAN_BASIC,2020,-1.0
MLT,BASIC,2020,26.884
MLT,INTERMEDATE,2020,63.97
MLT,ADVANCED,2020,81.493
MLT,TOTAL,2019,49.213
MLT,LESS_THAN_BASIC,2019,-1.0
MLT,BASIC,2019,29.038
MLT,INTERMEDATE,2019,61.571
MLT,ADVANCED,2019,78.637
MLT,TOTAL,2018,47.852
MLT,LESS_THAN_BASIC,2018,-1.0
MLT,BASIC,2018,25.742
MLT,INTERMEDATE,2018,63.266
MLT,ADVANCED,2018,82.328
MLT,TOTAL,2017,44.83
MLT,LESS_THAN_BASIC,2017,-1.0
MLT,BASIC,2017,22.64
MLT,INTERMEDATE,2017,63.914
MLT,ADVANCED,2017,81.186
MLT,TOTAL,2016,42.877
MLT,LESS_THAN_BASIC,2016,-1.0
MLT,BASIC,2016,22.391
MLT,INTERMEDATE,2016,59.957
MLT,ADVANCED,2016,79.586
MLT,TOTAL,2015,45.151
MLT,LESS_THAN_BASIC,2015,-1.0
MLT,BASIC,2015,23.587
MLT,INTERMEDATE,2015,61.775
MLT,ADVANCED,2015,81.656
MLT,TOTAL,2014,40.62
MLT,LESS_THAN_BASIC,2014,-1.0
MLT,BASIC,2014,21.614
MLT,INTERMEDATE,2014,61.829
MLT,ADVANCED,2014,78.909
MLT,TOTAL,2013,38.67
MLT,LESS_THAN_BASIC,2013,-1.0
MLT,BASIC,2013,20.992
MLT,INTERMEDATE,2013,59.349
MLT,ADVANCED,2013,78.493
MLT,NOT_STATED,2013,23.705
MLT,TOTAL,2012,36.274
MLT,LESS_THAN_BASIC,2012,-1.0
MLT,BASIC,2012,20.137
MLT,INTERMEDATE,2012,57.22
MLT,ADVANCED,2012,76.902
MLT,NOT_STATED,2012,41.839
MLT,TOTAL,2011,33.491
MLT,LESS_THAN_BASIC,2011,-1.0
MLT,BASIC,2011,18.52
MLT,INTERMEDATE,2011,53.04
MLT,ADVANCED,2011,77.388
MLT,NOT_STATED,2011,14.806
MLT,TOTAL,2010,32.29
MLT,LESS_THAN_BASIC,2010,-1.0
MLT,BASIC,2010,19.218
MLT,INTERMEDATE,2010,51.19
MLT,ADVANCED,2010,72.329
MLT,NOT_STATED,2010,20.18
MLT,TOTAL,2009,31.398
MLT,LESS_THAN_BASIC,2009,-1.0
MLT,BASIC,2009,19.605
MLT,INTERMEDATE,2009,51.007
MLT,ADVANCED,2009,71.196
MLT,NOT_STATED,2009,20.915
MLT,TOTAL,2008,31.185
MLT,BASIC,2008,21.176
MLT,INTERMEDATE,2008,50.302
MLT,ADVANCED,2008,72.695
MLT,TOTAL,2007,29.789
MLT,BASIC,2007,19.755
MLT,INTERMEDATE,2007,53.026
MLT,ADVANCED,2007,72.593
MLT,TOTAL,2006,27.911
MLT,BASIC,2006,18.983
MLT,INTERMEDATE,2006,48.224
MLT,ADVANCED,2006,68.977
MLT,TOTAL,2005,29.767
MLT,BASIC,2005,19.464
MLT,INTERMEDATE,2005,53.252
MLT,ADVANCED,2005,72.34
MLT,TOTAL,2004,28.262
MLT,BASIC,2004,18.984
MLT,INTERMEDATE,2004,53.608
MLT,ADVANCED,2004,76.154
MLT,TOTAL,2003,29.71
MLT,BASIC,2003,22.474
MLT,INTERMEDATE,2003,52.907
MLT,ADVANCED,2003,76.635
MLT,TOTAL,2002,30.157
MLT,BASIC,2002,23.083
MLT,INTERMEDATE,2002,57.143
MLT,ADVANCED,2002,74.748
MLT,TOTAL,2001,29.455
MLT,BASIC,2001,22.041
MLT,INTERMEDATE,2001,57.5
MLT,ADVANCED,2001,73.529
MLT,TOTAL,2000,29.774
MLT,BASIC,2000,23.071
MLT,INTERMEDATE,2000,57.812
MLT,ADVANCED,2000,84.314
MMR,TOTAL,2020,44.66
MMR,LESS_THAN_BASIC,2020,32.163
MMR,BASIC,2020,38.181
MMR,INTERMEDATE,2020,48.824
MMR,ADVANCED,2020,50.257
MMR,NOT_STATED,2020,45.156
MMR,TOTAL,2019,46.917
MMR,LESS_THAN_BASIC,2019,41.311
MMR,BASIC,2019,49.369
MMR,INTERMEDATE,2019,43.044
MMR,ADVANCED,2019,53.749
MMR,NOT_STATED,2019,46.175
MMR,TOTAL,2018,48.809
MMR,LESS_THAN_BASIC,2018,41.771
MMR,BASIC,2018,52.49
MMR,INTERMEDATE,2018,34.41
MMR,ADVANCED,2018,61.471
MMR,NOT_STATED,2018,-1.0
MMR,TOTAL,2017,47.648
MMR,LESS_THAN_BASIC,2017,39.316
MMR,BASIC,2017,52.006
MMR,INTERMEDATE,2017,34.642
MMR,ADVANCED,2017,60.971
MMR,NOT_STATED,2017,-1.0
MMR,TOTAL,2015,51.14
MMR,LESS_THAN_BASIC,2015,48.0
MMR,BASIC,2015,51.269
MMR,INTERMEDATE,2015,63.745
MMR,ADVANCED,2015,66.05
MMR,NOT_STATED,2015,18.075
MNE,TOTAL,2022,45.439
MNE,LESS_THAN_BASIC,2022,10.244
MNE,BASIC,2022,12.657
MNE,ADVANCED,2022,76.189
MNE,NOT_STATED,2022,45.796
MNE,TOTAL,2021,37.376
MNE,LESS_THAN_BASIC,2021,3.01
MNE,BASIC,2021,9.939
MNE,ADVANCED,2021,70.873
MNE,NOT_STATED,2021,37.973
MNE,TOTAL,2020,37.871
MNE,LESS_THAN_BASIC,2020,-1.0
MNE,BASIC,2020,9.819
MNE,INTERMEDATE,2020,39.003
MNE,ADVANCED,2020,68.222
MNE,TOTAL,2019,42.079
MNE,LESS_THAN_BASIC,2019,3.098
MNE,BASIC,2019,11.937
MNE,INTERMEDATE,2019,43.896
MNE,ADVANCED,2019,73.508
MNE,TOTAL,2018,40.823
MNE,LESS_THAN_BASIC,2018,4.858
MNE,BASIC,2018,13.326
MNE,INTERMEDATE,2018,42.541
MNE,ADVANCED,2018,73.514
MNE,TOTAL,2017,39.413
MNE,LESS_THAN_BASIC,2017,6.157
MNE,BASIC,2017,12.722
MNE,INTERMEDATE,2017,41.124
MNE,ADVANCED,2017,71.63
MNE,TOTAL,2016,39.447
MNE,LESS_THAN_BASIC,2016,3.841
MNE,BASIC,2016,13.129
MNE,INTERMEDATE,2016,42.059
MNE,ADVANCED,2016,70.839
MNE,TOTAL,2015,39.396
MNE,LESS_THAN_BASIC,2015,3.948
MNE,BASIC,2015,11.665
MNE,INTERMEDATE,2015,43.399
MNE,ADVANCED,2015,72.874
MNE,TOTAL,2014,37.795
MNE,LESS_THAN_BASIC,2014,2.493
MNE,BASIC,2014,8.478
MNE,INTERMEDATE,2014,42.408
MNE,ADVANCED,2014,73.549
MNE,TOTAL,2013,35.413
MNE,BASIC,2013,6.4
MNE,INTERMEDATE,2013,40.525
MNE,ADVANCED,2013,73.234
MNE,TOTAL,2012,34.623
MNE,BASIC,2012,7.237
MNE,INTERMEDATE,2012,41.201
MNE,ADVANCED,2012,69.695
MNE,TOTAL,2011,33.654
MNE,BASIC,2011,6.189
MNE,INTERMEDATE,2011,41.056
MNE,ADVANCED,2011,67.438
MNG,TOTAL,2023,49.889
MNG,LESS_THAN_BASIC,2023,47.19
MNG,BASIC,2023,37.042
MNG,INTERMEDATE,2023,42.99
MNG,ADVANCED,2023,66.295
MNG,TOTAL,2022,50.621
MNG,LESS_THAN_BASIC,2022,47.141
MNG,BASIC,2022,39.759
MNG,INTERMEDATE,2022,46.777
MNG,ADVANCED,2022,62.378
MNG,TOTAL,2021,47.718
MNG,LESS_THAN_BASIC,2021,49.583
MNG,BASIC,2021,38.561
MNG,INTERMEDATE,2021,41.847
MNG,ADVANCED,2021,60.626
MNG,TOTAL,2020,50.42
MNG,LESS_THAN_BASIC,2020,37.268
MNG,BASIC,2020,38.618
MNG,INTERMEDATE,2020,46.014
MNG,ADVANCED,2020,64.664
MNG,TOTAL,2019,51.405
MNG,LESS_THAN_BASIC,2019,53.239
MNG,BASIC,2019,40.303
MNG,INTERMEDATE,2019,48.171
MNG,ADVANCED,2019,62.743
MNG,TOTAL,2018,49.636
MNG,LESS_THAN_BASIC,2018,40.18
MNG,BASIC,2018,39.545
MNG,INTERMEDATE,2018,45.024
MNG,ADVANCED,2018,59.185
MNG,TOTAL,2017,50.902
MNG,LESS_THAN_BASIC,2017,41.498
MNG,BASIC,2017,40.744
MNG,INTERMEDATE,2017,47.852
MNG,ADVANCED,2017,62.456
MNG,TOTAL,2016,49.804
MNG,LESS_THAN_BASIC,2016,38.095
MNG,BASIC,2016,41.603
MNG,INTERMEDATE,2016,46.157
MNG,ADVANCED,2016,62.049
MNG,TOTAL,2015,51.728
MNG,LESS_THAN_BASIC,2015,40.709
MNG,BASIC,2015,42.18
MNG,INTERMEDATE,2015,48.919
MNG,ADVANCED,2015,64.069
MNG,TOTAL,2014,52.097
MNG,LESS_THAN_BASIC,2014,38.862
MNG,BASIC,2014,42.484
MNG,INTERMEDATE,2014,48.875
MNG,ADVANCED,2014,66.724
MNG,TOTAL,2013,51.596
MNG,LESS_THAN_BASIC,2013,36.619
MNG,BASIC,2013,44.672
MNG,INTERMEDATE,2013,48.295
MNG,ADVANCED,2013,64.845
MNG,TOTAL,2012,53.715
MNG,LESS_THAN_BASIC,2012,39.999
MNG,BASIC,2012,49.963
MNG,INTERMEDATE,2012,49.224
MNG,ADVANCED,2012,68.11
MNG,TOTAL,2011,52.595
MNG,LESS_THAN_BASIC,2011,42.521
MNG,BASIC,2011,43.786
MNG,INTERMEDATE,2011,49.926
MNG,ADVANCED,2011,69.463
MNG,TOTAL,2010,51.058
MNG,LESS_THAN_BASIC,2010,48.426
MNG,BASIC,2010,44.718
MNG,INTERMEDATE,2010,49.313
MNG,ADVANCED,2010,68.314
MNG,NOT_STATED,2010,31.077
MNG,TOTAL,2009,50.531
MNG,LESS_THAN_BASIC,2009,57.026
MNG,BASIC,2009,46.575
MNG,INTERMEDATE,2009,48.398
MNG,ADVANCED,2009,70.361
MNG,NOT_STATED,2009,32.129
MNG,TOTAL,2008,51.272
MNG,LESS_THAN_BASIC,2008,64.42
MNG,BASIC,2008,45.952
MNG,INTERMEDATE,2008,51.072
MNG,ADVANCED,2008,67.95
MNG,NOT_STATED,2008,27.231
MNG,TOTAL,2006,51.693
MNG,LESS_THAN_BASIC,2006,43.207
MNG,BASIC,2006,45.761
MNG,INTERMEDATE,2006,53.08
MNG,ADVANCED,2006,68.09
MNG,TOTAL,2003,52.475
MNG,LESS_THAN_BASIC,2003,59.111
MNG,BASIC,2003,48.132
MNG,INTERMEDATE,2003,52.722
MNG,ADVANCED,2003,72.443
MNG,NOT_STATED,2003,30.567
MOZ,TOTAL,2015,75.276
