country,year,ratio_employment_to_population,age_group_simp,level_education_standardised
ROU,2017,17.008,25_34,LESS_THAN_BASIC
ROU,2017,45.461,25_34,BASIC
ROU,2017,68.248,25_34,INTERMEDATE
ROU,2017,88.176,25_34,ADVANCED
ROU,2017,74.671,35_44,EDU_AGGREGATE_TOTAL
ROU,2017,13.176,35_44,LESS_THAN_BASIC
ROU,2017,50.817,35_44,BASIC
ROU,2017,75.874,35_44,INTERMEDATE
ROU,2017,94.586,35_44,ADVANCED
ROU,2017,71.834,45_54,EDU_AGGREGATE_TOTAL
ROU,2017,14.94,45_54,LESS_THAN_BASIC
ROU,2017,50.796,45_54,BASIC
ROU,2017,73.157,45_54,INTERMEDATE
ROU,2017,94.358,45_54,ADVANCED
ROU,2017,34.874,55_64,EDU_AGGREGATE_TOTAL
ROU,2017,20.029,55_64,LESS_THAN_BASIC
ROU,2017,29.311,55_64,BASIC
ROU,2017,34.799,55_64,INTERMEDATE
ROU,2017,56.978,55_64,ADVANCED
ROU,2017,7.546,65+,EDU_AGGREGATE_TOTAL
ROU,2017,1.345,65+,LESS_THAN_BASIC
ROU,2017,8.827,65+,BASIC
ROU,2017,5.828,65+,INTERMEDATE
ROU,2017,4.444,65+,ADVANCED
ROU,2016,42.221,Total,EDU_AGGREGATE_TOTAL
ROU,2016,6.408,Total,LESS_THAN_BASIC
ROU,2016,21.824,Total,BASIC
ROU,2016,50.775,Total,INTERMEDATE
ROU,2016,77.473,Total,ADVANCED
ROU,2016,17.066,15_24,EDU_AGGREGATE_TOTAL
ROU,2016,7.809,15_24,LESS_THAN_BASIC
ROU,2016,9.605,15_24,BASIC
ROU,2016,23.608,15_24,INTERMEDATE
ROU,2016,44.328,15_24,ADVANCED
ROU,2016,65.534,25_34,EDU_AGGREGATE_TOTAL
ROU,2016,9.78,25_34,LESS_THAN_BASIC
ROU,2016,43.552,25_34,BASIC
ROU,2016,65.942,25_34,INTERMEDATE
ROU,2016,85.098,25_34,ADVANCED
ROU,2016,72.961,35_44,EDU_AGGREGATE_TOTAL
ROU,2016,14.505,35_44,LESS_THAN_BASIC
ROU,2016,50.529,35_44,BASIC
ROU,2016,74.371,35_44,INTERMEDATE
ROU,2016,91.982,35_44,ADVANCED
ROU,2016,68.597,45_54,EDU_AGGREGATE_TOTAL
ROU,2016,8.362,45_54,LESS_THAN_BASIC
ROU,2016,48.945,45_54,BASIC
ROU,2016,69.595,45_54,INTERMEDATE
ROU,2016,93.105,45_54,ADVANCED
ROU,2016,33.629,55_64,EDU_AGGREGATE_TOTAL
ROU,2016,15.442,55_64,LESS_THAN_BASIC
ROU,2016,29.398,55_64,BASIC
ROU,2016,33.234,55_64,INTERMEDATE
ROU,2016,55.609,55_64,ADVANCED
ROU,2016,6.997,65+,EDU_AGGREGATE_TOTAL
ROU,2016,1.499,65+,LESS_THAN_BASIC
ROU,2016,8.558,65+,BASIC
ROU,2016,4.068,65+,INTERMEDATE
ROU,2016,4.504,65+,ADVANCED
ROU,2015,42.578,Total,EDU_AGGREGATE_TOTAL
ROU,2015,8.983,Total,LESS_THAN_BASIC
ROU,2015,23.779,Total,BASIC
ROU,2015,50.919,Total,INTERMEDATE
ROU,2015,77.164,Total,ADVANCED
ROU,2015,19.296,15_24,EDU_AGGREGATE_TOTAL
ROU,2015,12.208,15_24,LESS_THAN_BASIC
ROU,2015,11.014,15_24,BASIC
ROU,2015,25.727,15_24,INTERMEDATE
ROU,2015,49.931,15_24,ADVANCED
ROU,2015,66.335,25_34,EDU_AGGREGATE_TOTAL
ROU,2015,16.983,25_34,LESS_THAN_BASIC
ROU,2015,45.591,25_34,BASIC
ROU,2015,66.521,25_34,INTERMEDATE
ROU,2015,84.51,25_34,ADVANCED
ROU,2015,73.132,35_44,EDU_AGGREGATE_TOTAL
ROU,2015,20.728,35_44,LESS_THAN_BASIC
ROU,2015,54.033,35_44,BASIC
ROU,2015,74.366,35_44,INTERMEDATE
ROU,2015,91.759,35_44,ADVANCED
ROU,2015,67.504,45_54,EDU_AGGREGATE_TOTAL
ROU,2015,10.004,45_54,LESS_THAN_BASIC
ROU,2015,50.428,45_54,BASIC
ROU,2015,68.459,45_54,INTERMEDATE
ROU,2015,91.453,45_54,ADVANCED
ROU,2015,32.065,55_64,EDU_AGGREGATE_TOTAL
ROU,2015,20.914,55_64,LESS_THAN_BASIC
ROU,2015,29.941,55_64,BASIC
ROU,2015,30.515,55_64,INTERMEDATE
ROU,2015,53.511,55_64,ADVANCED
ROU,2015,7.731,65+,EDU_AGGREGATE_TOTAL
ROU,2015,1.896,65+,LESS_THAN_BASIC
ROU,2015,9.664,65+,BASIC
ROU,2015,3.491,65+,INTERMEDATE
ROU,2015,3.745,65+,ADVANCED
ROU,2014,43.344,Total,EDU_AGGREGATE_TOTAL
ROU,2014,7.331,Total,LESS_THAN_BASIC
ROU,2014,27.751,Total,BASIC
ROU,2014,50.998,Total,INTERMEDATE
ROU,2014,74.257,Total,ADVANCED
ROU,2014,18.037,15_24,EDU_AGGREGATE_TOTAL
ROU,2014,,15_24,LESS_THAN_BASIC
ROU,2014,11.495,15_24,BASIC
ROU,2014,23.698,15_24,INTERMEDATE
ROU,2014,32.507,15_24,ADVANCED
ROU,2014,67.816,25_34,EDU_AGGREGATE_TOTAL
ROU,2014,11.097,25_34,LESS_THAN_BASIC
ROU,2014,50.117,25_34,BASIC
ROU,2014,68.692,25_34,INTERMEDATE
ROU,2014,83.477,25_34,ADVANCED
ROU,2014,72.078,35_44,EDU_AGGREGATE_TOTAL
ROU,2014,10.552,35_44,LESS_THAN_BASIC
ROU,2014,55.436,35_44,BASIC
ROU,2014,73.126,35_44,INTERMEDATE
ROU,2014,92.139,35_44,ADVANCED
ROU,2014,67.49,45_54,EDU_AGGREGATE_TOTAL
ROU,2014,13.475,45_54,LESS_THAN_BASIC
ROU,2014,54.713,45_54,BASIC
ROU,2014,68.278,45_54,INTERMEDATE
ROU,2014,91.208,45_54,ADVANCED
ROU,2014,34.201,55_64,EDU_AGGREGATE_TOTAL
ROU,2014,23.017,55_64,LESS_THAN_BASIC
ROU,2014,35.585,55_64,BASIC
ROU,2014,30.077,55_64,INTERMEDATE
ROU,2014,53.623,55_64,ADVANCED
ROU,2014,9.713,65+,EDU_AGGREGATE_TOTAL
ROU,2014,3.537,65+,LESS_THAN_BASIC
ROU,2014,12.442,65+,BASIC
ROU,2014,3.653,65+,INTERMEDATE
ROU,2014,3.126,65+,ADVANCED
ROU,2013,43.078,Total,EDU_AGGREGATE_TOTAL
ROU,2013,8.589,Total,LESS_THAN_BASIC
ROU,2013,26.921,Total,BASIC
ROU,2013,50.496,Total,INTERMEDATE
ROU,2013,74.623,Total,ADVANCED
ROU,2013,9.095,Total,EDU_AGGREGATE_X
ROU,2013,18.619,15_24,EDU_AGGREGATE_TOTAL
ROU,2013,12.116,15_24,LESS_THAN_BASIC
ROU,2013,11.629,15_24,BASIC
ROU,2013,23.853,15_24,INTERMEDATE
ROU,2013,38.352,15_24,ADVANCED
ROU,2013,65.876,25_34,EDU_AGGREGATE_TOTAL
ROU,2013,14.3,25_34,LESS_THAN_BASIC
ROU,2013,48.102,25_34,BASIC
ROU,2013,65.452,25_34,INTERMEDATE
ROU,2013,83.622,25_34,ADVANCED
ROU,2013,100.0,25_34,EDU_AGGREGATE_X
ROU,2013,72.296,35_44,EDU_AGGREGATE_TOTAL
ROU,2013,13.266,35_44,LESS_THAN_BASIC
ROU,2013,57.009,35_44,BASIC
ROU,2013,71.894,35_44,INTERMEDATE
ROU,2013,92.464,35_44,ADVANCED
ROU,2013,100.0,35_44,EDU_AGGREGATE_X
ROU,2013,66.79,45_54,EDU_AGGREGATE_TOTAL
ROU,2013,17.985,45_54,LESS_THAN_BASIC
ROU,2013,52.006,45_54,BASIC
ROU,2013,67.479,45_54,INTERMEDATE
ROU,2013,91.13,45_54,ADVANCED
ROU,2013,100.0,45_54,EDU_AGGREGATE_X
ROU,2013,33.244,55_64,EDU_AGGREGATE_TOTAL
ROU,2013,17.688,55_64,LESS_THAN_BASIC
ROU,2013,36.066,55_64,BASIC
ROU,2013,28.066,55_64,INTERMEDATE
ROU,2013,51.345,55_64,ADVANCED
ROU,2013,100.0,55_64,EDU_AGGREGATE_X
ROU,2013,10.241,65+,EDU_AGGREGATE_TOTAL
ROU,2013,4.295,65+,LESS_THAN_BASIC
ROU,2013,12.928,65+,BASIC
ROU,2013,3.712,65+,INTERMEDATE
ROU,2013,3.166,65+,ADVANCED
ROU,2013,,65+,EDU_AGGREGATE_X
ROU,2012,43.429,Total,EDU_AGGREGATE_TOTAL
ROU,2012,8.661,Total,LESS_THAN_BASIC
ROU,2012,27.614,Total,BASIC
ROU,2012,51.042,Total,INTERMEDATE
ROU,2012,74.999,Total,ADVANCED
ROU,2012,8.155,Total,EDU_AGGREGATE_X
ROU,2012,19.593,15_24,EDU_AGGREGATE_TOTAL
ROU,2012,18.598,15_24,LESS_THAN_BASIC
ROU,2012,12.856,15_24,BASIC
ROU,2012,23.767,15_24,INTERMEDATE
ROU,2012,42.872,15_24,ADVANCED
ROU,2012,67.049,25_34,EDU_AGGREGATE_TOTAL
ROU,2012,8.177,25_34,LESS_THAN_BASIC
ROU,2012,50.781,25_34,BASIC
ROU,2012,66.815,25_34,INTERMEDATE
ROU,2012,84.759,25_34,ADVANCED
ROU,2012,100.0,25_34,EDU_AGGREGATE_X
ROU,2012,72.64,35_44,EDU_AGGREGATE_TOTAL
ROU,2012,23.746,35_44,LESS_THAN_BASIC
ROU,2012,57.056,35_44,BASIC
ROU,2012,72.409,35_44,INTERMEDATE
ROU,2012,92.345,35_44,ADVANCED
ROU,2012,100.0,35_44,EDU_AGGREGATE_X
ROU,2012,65.922,45_54,EDU_AGGREGATE_TOTAL
ROU,2012,11.063,45_54,LESS_THAN_BASIC
ROU,2012,51.424,45_54,BASIC
ROU,2012,66.918,45_54,INTERMEDATE
ROU,2012,92.507,45_54,ADVANCED
ROU,2012,100.0,45_54,EDU_AGGREGATE_X
ROU,2012,33.141,55_64,EDU_AGGREGATE_TOTAL
ROU,2012,13.914,55_64,LESS_THAN_BASIC
ROU,2012,36.715,55_64,BASIC
ROU,2012,27.333,55_64,INTERMEDATE
ROU,2012,47.215,55_64,ADVANCED
ROU,2012,100.0,55_64,EDU_AGGREGATE_X
ROU,2012,10.562,65+,EDU_AGGREGATE_TOTAL
ROU,2012,5.68,65+,LESS_THAN_BASIC
ROU,2012,13.225,65+,BASIC
ROU,2012,3.472,65+,INTERMEDATE
ROU,2012,3.029,65+,ADVANCED
ROU,2012,,65+,EDU_AGGREGATE_X
ROU,2011,43.107,Total,EDU_AGGREGATE_TOTAL
ROU,2011,10.204,Total,LESS_THAN_BASIC
ROU,2011,27.47,Total,BASIC
ROU,2011,51.049,Total,INTERMEDATE
ROU,2011,75.979,Total,ADVANCED
ROU,2011,5.342,Total,EDU_AGGREGATE_X
ROU,2011,19.697,15_24,EDU_AGGREGATE_TOTAL
ROU,2011,28.352,15_24,LESS_THAN_BASIC
ROU,2011,12.273,15_24,BASIC
ROU,2011,24.604,15_24,INTERMEDATE
ROU,2011,43.176,15_24,ADVANCED
ROU,2011,67.993,25_34,EDU_AGGREGATE_TOTAL
ROU,2011,11.553,25_34,LESS_THAN_BASIC
ROU,2011,50.026,25_34,BASIC
ROU,2011,68.732,25_34,INTERMEDATE
ROU,2011,87.654,25_34,ADVANCED
ROU,2011,,25_34,EDU_AGGREGATE_X
ROU,2011,72.389,35_44,EDU_AGGREGATE_TOTAL
ROU,2011,13.536,35_44,LESS_THAN_BASIC
ROU,2011,55.617,35_44,BASIC
ROU,2011,72.542,35_44,INTERMEDATE
ROU,2011,92.764,35_44,ADVANCED
ROU,2011,100.0,35_44,EDU_AGGREGATE_X
ROU,2011,63.382,45_54,EDU_AGGREGATE_TOTAL
ROU,2011,15.908,45_54,LESS_THAN_BASIC
ROU,2011,49.609,45_54,BASIC
ROU,2011,64.711,45_54,INTERMEDATE
ROU,2011,92.75,45_54,ADVANCED
ROU,2011,,45_54,EDU_AGGREGATE_X
ROU,2011,32.212,55_64,EDU_AGGREGATE_TOTAL
ROU,2011,16.077,55_64,LESS_THAN_BASIC
ROU,2011,35.934,55_64,BASIC
ROU,2011,25.858,55_64,INTERMEDATE
ROU,2011,45.746,55_64,ADVANCED
ROU,2011,,55_64,EDU_AGGREGATE_X
ROU,2011,10.775,65+,EDU_AGGREGATE_TOTAL
ROU,2011,7.219,65+,LESS_THAN_BASIC
ROU,2011,13.613,65+,BASIC
ROU,2011,2.277,65+,INTERMEDATE
ROU,2011,2.444,65+,ADVANCED
ROU,2011,,65+,EDU_AGGREGATE_X
ROU,2010,43.333,Total,EDU_AGGREGATE_TOTAL
ROU,2010,13.025,Total,LESS_THAN_BASIC
ROU,2010,28.517,Total,BASIC
ROU,2010,51.408,Total,INTERMEDATE
ROU,2010,76.762,Total,ADVANCED
ROU,2010,8.16,Total,EDU_AGGREGATE_X
ROU,2010,19.902,15_24,EDU_AGGREGATE_TOTAL
ROU,2010,24.509,15_24,LESS_THAN_BASIC
ROU,2010,13.159,15_24,BASIC
ROU,2010,24.448,15_24,INTERMEDATE
ROU,2010,46.098,15_24,ADVANCED
ROU,2010,68.014,25_34,EDU_AGGREGATE_TOTAL
ROU,2010,20.289,25_34,LESS_THAN_BASIC
ROU,2010,51.207,25_34,BASIC
ROU,2010,68.534,25_34,INTERMEDATE
ROU,2010,87.867,25_34,ADVANCED
ROU,2010,92.279,25_34,EDU_AGGREGATE_X
ROU,2010,73.281,35_44,EDU_AGGREGATE_TOTAL
ROU,2010,24.403,35_44,LESS_THAN_BASIC
ROU,2010,58.462,35_44,BASIC
ROU,2010,73.228,35_44,INTERMEDATE
ROU,2010,93.738,35_44,ADVANCED
ROU,2010,,35_44,EDU_AGGREGATE_X
ROU,2010,63.063,45_54,EDU_AGGREGATE_TOTAL
ROU,2010,31.941,45_54,LESS_THAN_BASIC
ROU,2010,52.275,45_54,BASIC
ROU,2010,63.455,45_54,INTERMEDATE
ROU,2010,93.549,45_54,ADVANCED
ROU,2010,100.0,45_54,EDU_AGGREGATE_X
ROU,2010,32.554,55_64,EDU_AGGREGATE_TOTAL
ROU,2010,20.617,55_64,LESS_THAN_BASIC
ROU,2010,36.888,55_64,BASIC
ROU,2010,25.599,55_64,INTERMEDATE
ROU,2010,44.411,55_64,ADVANCED
ROU,2010,,55_64,EDU_AGGREGATE_X
ROU,2010,10.971,65+,EDU_AGGREGATE_TOTAL
ROU,2010,7.4,65+,LESS_THAN_BASIC
ROU,2010,13.755,65+,BASIC
ROU,2010,2.198,65+,INTERMEDATE
ROU,2010,2.576,65+,ADVANCED
ROU,2010,,65+,EDU_AGGREGATE_X
ROU,2009,43.91,Total,EDU_AGGREGATE_TOTAL
ROU,2009,11.725,Total,LESS_THAN_BASIC
ROU,2009,28.996,Total,BASIC
ROU,2009,51.401,Total,INTERMEDATE
ROU,2009,77.809,Total,ADVANCED
ROU,2009,15.305,Total,EDU_AGGREGATE_X
ROU,2009,20.59,15_24,EDU_AGGREGATE_TOTAL
ROU,2009,12.253,15_24,LESS_THAN_BASIC
ROU,2009,12.62,15_24,BASIC
ROU,2009,25.477,15_24,INTERMEDATE
ROU,2009,56.031,15_24,ADVANCED
ROU,2009,67.022,25_34,EDU_AGGREGATE_TOTAL
ROU,2009,20.692,25_34,LESS_THAN_BASIC
ROU,2009,50.257,25_34,BASIC
ROU,2009,66.823,25_34,INTERMEDATE
ROU,2009,87.783,25_34,ADVANCED
ROU,2009,86.836,25_34,EDU_AGGREGATE_X
ROU,2009,71.713,35_44,EDU_AGGREGATE_TOTAL
ROU,2009,20.117,35_44,LESS_THAN_BASIC
ROU,2009,58.492,35_44,BASIC
ROU,2009,71.05,35_44,INTERMEDATE
ROU,2009,94.952,35_44,ADVANCED
ROU,2009,85.488,35_44,EDU_AGGREGATE_X
ROU,2009,61.487,45_54,EDU_AGGREGATE_TOTAL
ROU,2009,21.885,45_54,LESS_THAN_BASIC
ROU,2009,50.782,45_54,BASIC
ROU,2009,61.997,45_54,INTERMEDATE
ROU,2009,91.03,45_54,ADVANCED
ROU,2009,100.0,45_54,EDU_AGGREGATE_X
ROU,2009,34.118,55_64,EDU_AGGREGATE_TOTAL
ROU,2009,23.567,55_64,LESS_THAN_BASIC
ROU,2009,38.395,55_64,BASIC
ROU,2009,26.922,55_64,INTERMEDATE
ROU,2009,44.127,55_64,ADVANCED
ROU,2009,100.0,55_64,EDU_AGGREGATE_X
ROU,2009,11.976,65+,EDU_AGGREGATE_TOTAL
ROU,2009,7.211,65+,LESS_THAN_BASIC
ROU,2009,15.087,65+,BASIC
ROU,2009,2.671,65+,INTERMEDATE
ROU,2009,2.943,65+,ADVANCED
ROU,2009,,65+,EDU_AGGREGATE_X
ROU,2008,44.62,Total,EDU_AGGREGATE_TOTAL
ROU,2008,13.584,Total,LESS_THAN_BASIC
ROU,2008,29.141,Total,BASIC
ROU,2008,53.068,Total,INTERMEDATE
ROU,2008,78.82,Total,ADVANCED
ROU,2008,16.033,Total,EDU_AGGREGATE_X
ROU,2008,20.171,15_24,EDU_AGGREGATE_TOTAL
ROU,2008,8.583,15_24,LESS_THAN_BASIC
ROU,2008,11.481,15_24,BASIC
ROU,2008,27.004,15_24,INTERMEDATE
ROU,2008,61.821,15_24,ADVANCED
ROU,2008,68.217,25_34,EDU_AGGREGATE_TOTAL
ROU,2008,20.649,25_34,LESS_THAN_BASIC
ROU,2008,51.45,25_34,BASIC
ROU,2008,68.126,25_34,INTERMEDATE
ROU,2008,89.013,25_34,ADVANCED
ROU,2008,82.731,25_34,EDU_AGGREGATE_X
ROU,2008,72.195,35_44,EDU_AGGREGATE_TOTAL
ROU,2008,24.699,35_44,LESS_THAN_BASIC
ROU,2008,56.236,35_44,BASIC
ROU,2008,72.502,35_44,INTERMEDATE
ROU,2008,95.57,35_44,ADVANCED
ROU,2008,100.0,35_44,EDU_AGGREGATE_X
ROU,2008,62.727,45_54,EDU_AGGREGATE_TOTAL
ROU,2008,27.368,45_54,LESS_THAN_BASIC
ROU,2008,52.093,45_54,BASIC
ROU,2008,63.468,45_54,INTERMEDATE
ROU,2008,91.711,45_54,ADVANCED
ROU,2008,100.0,45_54,EDU_AGGREGATE_X
ROU,2008,34.446,55_64,EDU_AGGREGATE_TOTAL
ROU,2008,28.038,55_64,LESS_THAN_BASIC
ROU,2008,38.515,55_64,BASIC
ROU,2008,26.631,55_64,INTERMEDATE
ROU,2008,46.26,55_64,ADVANCED
ROU,2008,100.0,55_64,EDU_AGGREGATE_X
ROU,2008,13.39,65+,EDU_AGGREGATE_TOTAL
ROU,2008,9.253,65+,LESS_THAN_BASIC
ROU,2008,16.715,65+,BASIC
ROU,2008,3.442,65+,INTERMEDATE
ROU,2008,3.598,65+,ADVANCED
ROU,2008,,65+,EDU_AGGREGATE_X
ROU,2007,44.891,Total,EDU_AGGREGATE_TOTAL
ROU,2007,14.495,Total,LESS_THAN_BASIC
ROU,2007,29.031,Total,BASIC
ROU,2007,54.764,Total,INTERMEDATE
ROU,2007,79.158,Total,ADVANCED
ROU,2007,11.913,Total,EDU_AGGREGATE_X
ROU,2007,20.242,15_24,EDU_AGGREGATE_TOTAL
ROU,2007,8.121,15_24,LESS_THAN_BASIC
ROU,2007,12.307,15_24,BASIC
ROU,2007,27.184,15_24,INTERMEDATE
ROU,2007,63.371,15_24,ADVANCED
ROU,2007,68.226,25_34,EDU_AGGREGATE_TOTAL
ROU,2007,19.157,25_34,LESS_THAN_BASIC
ROU,2007,50.975,25_34,BASIC
ROU,2007,68.973,25_34,INTERMEDATE
ROU,2007,89.992,25_34,ADVANCED
ROU,2007,100.0,25_34,EDU_AGGREGATE_X
ROU,2007,73.21,35_44,EDU_AGGREGATE_TOTAL
ROU,2007,22.597,35_44,LESS_THAN_BASIC
ROU,2007,55.456,35_44,BASIC
ROU,2007,74.498,35_44,INTERMEDATE
ROU,2007,95.191,35_44,ADVANCED
ROU,2007,100.0,35_44,EDU_AGGREGATE_X
ROU,2007,63.897,45_54,EDU_AGGREGATE_TOTAL
ROU,2007,34.706,45_54,LESS_THAN_BASIC
ROU,2007,52.213,45_54,BASIC
ROU,2007,65.656,45_54,INTERMEDATE
ROU,2007,91.853,45_54,ADVANCED
ROU,2007,100.0,45_54,EDU_AGGREGATE_X
ROU,2007,33.621,55_64,EDU_AGGREGATE_TOTAL
ROU,2007,29.232,55_64,LESS_THAN_BASIC
ROU,2007,37.609,55_64,BASIC
ROU,2007,25.087,55_64,INTERMEDATE
ROU,2007,46.307,55_64,ADVANCED
ROU,2007,75.474,55_64,EDU_AGGREGATE_X
ROU,2007,13.571,65+,EDU_AGGREGATE_TOTAL
ROU,2007,10.687,65+,LESS_THAN_BASIC
ROU,2007,16.702,65+,BASIC
ROU,2007,3.552,65+,INTERMEDATE
ROU,2007,2.937,65+,ADVANCED
ROU,2007,,65+,EDU_AGGREGATE_X
ROU,2006,44.913,Total,EDU_AGGREGATE_TOTAL
ROU,2006,13.222,Total,LESS_THAN_BASIC
ROU,2006,28.555,Total,BASIC
ROU,2006,56.015,Total,INTERMEDATE
ROU,2006,79.135,Total,ADVANCED
ROU,2006,11.73,Total,EDU_AGGREGATE_X
ROU,2006,20.641,15_24,EDU_AGGREGATE_TOTAL
ROU,2006,4.115,15_24,LESS_THAN_BASIC
ROU,2006,12.918,15_24,BASIC
ROU,2006,28.605,15_24,INTERMEDATE
ROU,2006,56.384,15_24,ADVANCED
ROU,2006,68.014,25_34,EDU_AGGREGATE_TOTAL
ROU,2006,14.575,25_34,LESS_THAN_BASIC
ROU,2006,50.527,25_34,BASIC
ROU,2006,69.816,25_34,INTERMEDATE
ROU,2006,88.969,25_34,ADVANCED
ROU,2006,85.33,25_34,EDU_AGGREGATE_X
ROU,2006,73.438,35_44,EDU_AGGREGATE_TOTAL
ROU,2006,19.886,35_44,LESS_THAN_BASIC
ROU,2006,53.877,35_44,BASIC
ROU,2006,75.098,35_44,INTERMEDATE
ROU,2006,94.479,35_44,ADVANCED
ROU,2006,100.0,35_44,EDU_AGGREGATE_X
ROU,2006,64.557,45_54,EDU_AGGREGATE_TOTAL
ROU,2006,27.508,45_54,LESS_THAN_BASIC
ROU,2006,51.694,45_54,BASIC
ROU,2006,67.627,45_54,INTERMEDATE
ROU,2006,93.022,45_54,ADVANCED
ROU,2006,100.0,45_54,EDU_AGGREGATE_X
ROU,2006,34.479,55_64,EDU_AGGREGATE_TOTAL
ROU,2006,30.958,55_64,LESS_THAN_BASIC
ROU,2006,37.586,55_64,BASIC
ROU,2006,25.663,55_64,INTERMEDATE
ROU,2006,52.442,55_64,ADVANCED
ROU,2006,59.704,55_64,EDU_AGGREGATE_X
ROU,2006,12.56,65+,EDU_AGGREGATE_TOTAL
ROU,2006,10.715,65+,LESS_THAN_BASIC
ROU,2006,15.229,65+,BASIC
ROU,2006,3.327,65+,INTERMEDATE
ROU,2006,4.634,65+,ADVANCED
ROU,2006,,65+,EDU_AGGREGATE_X
ROU,2005,43.855,Total,EDU_AGGREGATE_TOTAL
ROU,2005,28.172,Total,BASIC
ROU,2005,54.408,Total,INTERMEDATE
ROU,2005,76.945,Total,ADVANCED
ROU,2005,21.585,15_24,EDU_AGGREGATE_TOTAL
ROU,2005,12.996,15_24,BASIC
ROU,2005,30.767,15_24,INTERMEDATE
ROU,2005,57.964,15_24,ADVANCED
ROU,2005,66.237,25_34,EDU_AGGREGATE_TOTAL
ROU,2005,48.422,25_34,BASIC
ROU,2005,67.572,25_34,INTERMEDATE
ROU,2005,87.056,25_34,ADVANCED
ROU,2005,71.344,35_44,EDU_AGGREGATE_TOTAL
ROU,2005,52.003,35_44,BASIC
ROU,2005,72.509,35_44,INTERMEDATE
ROU,2005,92.963,35_44,ADVANCED
ROU,2005,62.054,45_54,EDU_AGGREGATE_TOTAL
ROU,2005,51.788,45_54,BASIC
ROU,2005,63.582,45_54,INTERMEDATE
ROU,2005,92.86,45_54,ADVANCED
ROU,2005,33.076,55_64,EDU_AGGREGATE_TOTAL
ROU,2005,37.689,55_64,BASIC
ROU,2005,21.893,55_64,INTERMEDATE
ROU,2005,41.632,55_64,ADVANCED
ROU,2005,13.007,65+,EDU_AGGREGATE_TOTAL
ROU,2005,15.288,65+,BASIC
ROU,2005,2.639,65+,INTERMEDATE
ROU,2005,3.962,65+,ADVANCED
ROU,2004,45.714,Total,EDU_AGGREGATE_TOTAL
ROU,2004,29.713,Total,BASIC
ROU,2004,58.116,Total,INTERMEDATE
ROU,2004,77.909,Total,ADVANCED
ROU,2004,25.744,15_24,EDU_AGGREGATE_TOTAL
ROU,2004,15.566,15_24,BASIC
ROU,2004,36.651,15_24,INTERMEDATE
ROU,2004,71.76,15_24,ADVANCED
ROU,2004,68.258,25_34,EDU_AGGREGATE_TOTAL
ROU,2004,51.59,25_34,BASIC
ROU,2004,69.746,25_34,INTERMEDATE
ROU,2004,87.745,25_34,ADVANCED
ROU,2004,74.66,35_44,EDU_AGGREGATE_TOTAL
ROU,2004,53.777,35_44,BASIC
ROU,2004,77.354,35_44,INTERMEDATE
ROU,2004,94.664,35_44,ADVANCED
ROU,2004,62.733,45_54,EDU_AGGREGATE_TOTAL
ROU,2004,52.837,45_54,BASIC
ROU,2004,65.224,45_54,INTERMEDATE
ROU,2004,92.351,45_54,ADVANCED
ROU,2004,32.084,55_64,EDU_AGGREGATE_TOTAL
ROU,2004,35.791,55_64,BASIC
ROU,2004,21.476,55_64,INTERMEDATE
ROU,2004,36.552,55_64,ADVANCED
ROU,2004,13.934,65+,EDU_AGGREGATE_TOTAL
ROU,2004,16.126,65+,BASIC
ROU,2004,4.026,65+,INTERMEDATE
ROU,2004,,65+,ADVANCED
ROU,2003,45.939,Total,EDU_AGGREGATE_TOTAL
ROU,2003,33.63,Total,BASIC
ROU,2003,55.783,Total,INTERMEDATE
ROU,2003,73.838,Total,ADVANCED
ROU,2003,23.208,15_24,EDU_AGGREGATE_TOTAL
ROU,2003,15.486,15_24,BASIC
ROU,2003,31.882,15_24,INTERMEDATE
ROU,2003,74.688,15_24,ADVANCED
ROU,2003,68.422,25_34,EDU_AGGREGATE_TOTAL
ROU,2003,54.238,25_34,BASIC
ROU,2003,68.639,25_34,INTERMEDATE
ROU,2003,91.59,25_34,ADVANCED
ROU,2003,72.226,35_44,EDU_AGGREGATE_TOTAL
ROU,2003,61.692,35_44,BASIC
ROU,2003,72.893,35_44,INTERMEDATE
ROU,2003,91.499,35_44,ADVANCED
ROU,2003,63.161,45_54,EDU_AGGREGATE_TOTAL
ROU,2003,57.503,45_54,BASIC
ROU,2003,63.777,45_54,INTERMEDATE
ROU,2003,86.582,45_54,ADVANCED
ROU,2003,34.478,55_64,EDU_AGGREGATE_TOTAL
ROU,2003,41.873,55_64,BASIC
ROU,2003,16.283,55_64,INTERMEDATE
ROU,2003,22.826,55_64,ADVANCED
ROU,2003,17.103,65+,EDU_AGGREGATE_TOTAL
ROU,2003,19.83,65+,BASIC
ROU,2003,4.138,65+,INTERMEDATE
ROU,2003,,65+,ADVANCED
ROU,2002,47.388,Total,EDU_AGGREGATE_TOTAL
ROU,2002,36.45,Total,BASIC
ROU,2002,55.34,Total,INTERMEDATE
ROU,2002,73.253,Total,ADVANCED
ROU,2002,25.818,15_24,EDU_AGGREGATE_TOTAL
ROU,2002,17.593,15_24,BASIC
ROU,2002,33.932,15_24,INTERMEDATE
ROU,2002,62.294,15_24,ADVANCED
ROU,2002,69.259,25_34,EDU_AGGREGATE_TOTAL
ROU,2002,57.082,25_34,BASIC
ROU,2002,68.852,25_34,INTERMEDATE
ROU,2002,88.07,25_34,ADVANCED
